razlicica,vzs,naziv,horizont,model,izvor,cilj,y_true,y_pred,cez_vrzel,mase_scale,ae,se,ase
izhodiscna,AGREGAT,Agregat,1,naivni,2026-04-08,2026-04-15,354433.0,356251.0,False,2277.404,1818.0,3305124.0,0.7983
izhodiscna,AGREGAT,Agregat,1,lin,2026-04-08,2026-04-15,354433.0,354306.1739,False,2277.404,126.8261,16084.8496,0.0557
izhodiscna,AGREGAT,Agregat,1,ar1,2026-04-08,2026-04-15,354433.0,355829.7187,False,2277.404,1396.7187,1950823.2138,0.6133
izhodiscna,AGREGAT,Agregat,1,naivni,2026-04-15,2026-04-29,357801.0,354433.0,True,2272.81,3368.0,11343424.0,1.4819
izhodiscna,AGREGAT,Agregat,1,lin,2026-04-15,2026-04-29,357801.0,354919.4624,True,2272.81,2881.5376,8303259.0772,1.2678
izhodiscna,AGREGAT,Agregat,1,ar1,2026-04-15,2026-04-29,357801.0,354009.7482,True,2272.81,3791.2518,14373590.0121,1.6681
izhodiscna,AGREGAT,Agregat,1,naivni,2026-04-29,2026-05-06,355597.0,357801.0,False,2283.6535,2204.0,4857616.0,0.9651
izhodiscna,AGREGAT,Agregat,1,lin,2026-04-29,2026-05-06,355597.0,355640.8033,False,2283.6535,43.8033,1918.7325,0.0192
izhodiscna,AGREGAT,Agregat,1,ar1,2026-04-29,2026-05-06,355597.0,357423.6297,False,2283.6535,1826.6297,3336575.9539,0.7999
izhodiscna,AGREGAT,Agregat,1,naivni,2026-05-06,2026-05-13,356367.0,355597.0,False,2282.8725,770.0,592900.0,0.3373
izhodiscna,AGREGAT,Agregat,1,lin,2026-05-06,2026-05-13,356367.0,356249.0874,False,2282.8725,117.9126,13903.3863,0.0517
izhodiscna,AGREGAT,Agregat,1,ar1,2026-05-06,2026-05-13,356367.0,355208.8601,False,2282.8725,1158.1399,1341287.9856,0.5073
izhodiscna,AGREGAT,Agregat,1,naivni,2026-05-13,2026-05-20,355114.0,356367.0,False,2268.1845,1253.0,1570009.0,0.5524
izhodiscna,AGREGAT,Agregat,1,lin,2026-05-13,2026-05-20,355114.0,356863.5831,False,2268.1845,1749.5831,3061040.9692,0.7714
izhodiscna,AGREGAT,Agregat,1,ar1,2026-05-13,2026-05-20,355114.0,355998.3821,False,2268.1845,884.3821,782131.6436,0.3899
izhodiscna,AGREGAT,Agregat,1,naivni,2026-05-20,2026-05-27,357006.0,355114.0,False,2258.4231,1892.0,3579664.0,0.8378
izhodiscna,AGREGAT,Agregat,1,lin,2026-05-20,2026-05-27,357006.0,357406.9577,False,2258.4231,400.9577,160767.071,0.1775
izhodiscna,AGREGAT,Agregat,1,ar1,2026-05-20,2026-05-27,357006.0,354749.7793,False,2258.4231,2256.2207,5090531.6616,0.999
izhodiscna,AGREGAT,Agregat,1,naivni,2026-05-27,2026-06-03,354706.0,357006.0,False,2254.9333,2300.0,5290000.0,1.02
izhodiscna,AGREGAT,Agregat,1,lin,2026-05-27,2026-06-03,354706.0,358000.9094,False,2254.9333,3294.9094,10856428.178,1.4612
izhodiscna,AGREGAT,Agregat,1,ar1,2026-05-27,2026-06-03,354706.0,356663.9004,False,2254.9333,1957.9004,3833374.0516,0.8683
izhodiscna,AGREGAT,Agregat,1,naivni,2026-06-03,2026-06-17,352051.0,354706.0,True,2255.3585,2655.0,7049025.0,1.1772
izhodiscna,AGREGAT,Agregat,1,lin,2026-06-03,2026-06-17,352051.0,358486.6054,True,2255.3585,6435.6054,41417016.3575,2.8535
izhodiscna,AGREGAT,Agregat,1,ar1,2026-06-03,2026-06-17,352051.0,354362.3192,True,2255.3585,2311.3192,5342196.5402,1.0248
izhodiscna,AGREGAT,Agregat,1,naivni,2026-06-17,2026-06-24,352445.0,352051.0,False,2259.0935,394.0,155236.0,0.1744
izhodiscna,AGREGAT,Agregat,1,lin,2026-06-17,2026-06-24,352445.0,358855.409,False,2259.0935,6410.409,41093343.0991,2.8376
izhodiscna,AGREGAT,Agregat,1,ar1,2026-06-17,2026-06-24,352445.0,351718.0741,False,2259.0935,726.9259,528421.2328,0.3218
izhodiscna,AGREGAT,Agregat,1,naivni,2026-06-24,2026-07-01,351046.0,352445.0,False,2241.8241,1399.0,1957201.0,0.624
izhodiscna,AGREGAT,Agregat,1,lin,2026-06-24,2026-07-01,351046.0,359224.0438,False,2241.8241,8178.0438,66880400.9316,3.6479
izhodiscna,AGREGAT,Agregat,1,ar1,2026-06-24,2026-07-01,351046.0,352118.9648,False,2241.8241,1072.9648,1151253.5452,0.4786
izhodiscna,AGREGAT,Agregat,1,naivni,2026-07-01,2026-07-08,350810.0,351046.0,False,2234.0917,236.0,55696.0,0.1056
izhodiscna,AGREGAT,Agregat,1,lin,2026-07-01,2026-07-08,350810.0,359527.3318,False,2234.0917,8717.3318,75991873.3012,3.902
izhodiscna,AGREGAT,Agregat,1,ar1,2026-07-01,2026-07-08,350810.0,350734.8902,False,2234.0917,75.1098,5641.4833,0.0336
izhodiscna,AGREGAT,Agregat,1,naivni,2026-07-08,2026-07-15,351969.0,350810.0,False,2215.9273,1159.0,1343281.0,0.523
izhodiscna,AGREGAT,Agregat,1,lin,2026-07-08,2026-07-15,351969.0,359809.8464,False,2215.9273,7840.8464,61478871.5697,3.5384
izhodiscna,AGREGAT,Agregat,1,ar1,2026-07-08,2026-07-15,351969.0,350507.6944,False,2215.9273,1461.3056,2135413.9249,0.6595
izhodiscna,AGREGAT,Agregat,4,naivni,2025-04-09,2025-05-07,328455.0,325445.0,False,1630.0196,3010.0,9060100.0,1.8466
izhodiscna,AGREGAT,Agregat,4,lin,2025-04-09,2025-05-07,328455.0,317002.5604,False,1630.0196,11452.4396,131158372.7236,7.026
izhodiscna,AGREGAT,Agregat,4,ar1,2025-04-09,2025-05-07,328455.0,326235.3184,False,1630.0196,2219.6816,4926986.4393,1.3618
izhodiscna,AGREGAT,Agregat,4,naivni,2025-04-16,2025-05-14,329807.0,326003.0,False,1609.4038,3804.0,14470416.0,2.3636
izhodiscna,AGREGAT,Agregat,4,lin,2025-04-16,2025-05-14,329807.0,318123.1746,False,1609.4038,11683.8254,136511774.8268,7.2597
izhodiscna,AGREGAT,Agregat,4,ar1,2025-04-16,2025-05-14,329807.0,326961.9931,False,1609.4038,2845.0069,8094064.0745,1.7677
izhodiscna,AGREGAT,Agregat,4,naivni,2025-04-23,2025-05-21,329389.0,327005.0,False,1597.9434,2384.0,5683456.0,1.4919
izhodiscna,AGREGAT,Agregat,4,lin,2025-04-23,2025-05-21,329389.0,319243.954,False,1597.9434,10145.046,102921959.0047,6.3488
izhodiscna,AGREGAT,Agregat,4,ar1,2025-04-23,2025-05-21,329389.0,328320.5751,False,1597.9434,1068.4249,1141531.7711,0.6686
izhodiscna,AGREGAT,Agregat,4,naivni,2025-04-30,2025-05-28,331652.0,330206.0,False,1627.6296,1446.0,2090916.0,0.8884
izhodiscna,AGREGAT,Agregat,4,lin,2025-04-30,2025-05-28,331652.0,320537.3903,False,1627.6296,11114.6097,123534548.0744,6.8287
izhodiscna,AGREGAT,Agregat,4,ar1,2025-04-30,2025-05-28,331652.0,333080.0376,False,1627.6296,1428.0376,2039291.3827,0.8774
izhodiscna,AGREGAT,Agregat,4,naivni,2025-05-07,2025-06-04,334280.0,328455.0,False,1629.8727,5825.0,33930625.0,3.5739
izhodiscna,AGREGAT,Agregat,4,lin,2025-05-07,2025-06-04,334280.0,321606.9453,False,1629.8727,12673.0547,160606314.977,7.7755
izhodiscna,AGREGAT,Agregat,4,ar1,2025-05-07,2025-06-04,334280.0,329960.3279,False,1629.8727,4319.6721,18659566.6542,2.6503
izhodiscna,AGREGAT,Agregat,4,naivni,2025-05-14,2025-06-11,301611.0,329807.0,False,1624.9107,28196.0,795014416.0,17.3523
izhodiscna,AGREGAT,Agregat,4,lin,2025-05-14,2025-06-11,301611.0,322705.6174,False,1624.9107,21094.6174,444982883.4879,12.982
izhodiscna,AGREGAT,Agregat,4,ar1,2025-05-14,2025-06-11,301611.0,331737.3812,False,1624.9107,30126.3812,907598843.5137,18.5403
izhodiscna,AGREGAT,Agregat,4,naivni,2025-05-21,2025-06-18,332772.0,329389.0,False,1603.7368,3383.0,11444689.0,2.1094
izhodiscna,AGREGAT,Agregat,4,lin,2025-05-21,2025-06-18,332772.0,323699.4397,False,1603.7368,9072.5603,82311350.5128,5.6571
izhodiscna,AGREGAT,Agregat,4,ar1,2025-05-21,2025-06-18,332772.0,330934.3935,False,1603.7368,1837.6065,3376797.5532,1.1458
izhodiscna,AGREGAT,Agregat,4,naivni,2025-05-28,2025-07-02,333508.0,331652.0,True,1615.1034,1856.0,3444736.0,1.1492
izhodiscna,AGREGAT,Agregat,4,lin,2025-05-28,2025-07-02,333508.0,324792.0257,True,1615.1034,8715.9743,75968208.7389,5.3965
izhodiscna,AGREGAT,Agregat,4,ar1,2025-05-28,2025-07-02,333508.0,333950.635,True,1615.1034,442.635,195925.7133,0.2741
izhodiscna,AGREGAT,Agregat,4,naivni,2025-06-04,2025-07-09,334710.0,334280.0,True,1632.2712,430.0,184900.0,0.2634
izhodiscna,AGREGAT,Agregat,4,lin,2025-06-04,2025-07-09,334710.0,326001.5482,True,1632.2712,8708.4518,75837132.4551,5.3352
izhodiscna,AGREGAT,Agregat,4,ar1,2025-06-04,2025-07-09,334710.0,337575.4676,True,1632.2712,2865.4676,8210904.8129,1.7555
izhodiscna,AGREGAT,Agregat,4,naivni,2025-06-11,2025-07-16,334073.0,301611.0,True,2149.55,32462.0,1053781444.0,15.1018
izhodiscna,AGREGAT,Agregat,4,lin,2025-06-11,2025-07-16,334073.0,324836.2096,True,2149.55,9236.7904,85318296.4402,4.2971
izhodiscna,AGREGAT,Agregat,4,ar1,2025-06-11,2025-07-16,334073.0,305148.99,True,2149.55,28924.01,836598353.11,13.4558
izhodiscna,AGREGAT,Agregat,4,naivni,2025-06-18,2025-07-23,337328.0,332772.0,True,2625.1475,4556.0,20757136.0,1.7355
izhodiscna,AGREGAT,Agregat,4,lin,2025-06-18,2025-07-23,337328.0,325889.1364,True,2625.1475,11438.8636,130847599.6416,4.3574
izhodiscna,AGREGAT,Agregat,4,ar1,2025-06-18,2025-07-23,337328.0,322949.2442,True,2625.1475,14378.7558,206748617.1561,5.4773
izhodiscna,AGREGAT,Agregat,4,naivni,2025-07-02,2025-07-30,336061.0,333508.0,False,2594.6774,2553.0,6517809.0,0.9839
izhodiscna,AGREGAT,Agregat,4,lin,2025-07-02,2025-07-30,336061.0,326926.7855,False,2594.6774,9134.2145,83433874.7097,3.5204
izhodiscna,AGREGAT,Agregat,4,ar1,2025-07-02,2025-07-30,336061.0,324229.6381,False,2594.6774,11831.3619,139981125.3846,4.5599
izhodiscna,AGREGAT,Agregat,4,naivni,2025-07-09,2025-08-06,337298.0,334710.0,False,2572.5714,2588.0,6697744.0,1.006
izhodiscna,AGREGAT,Agregat,4,lin,2025-07-09,2025-08-06,337298.0,327981.2744,False,2572.5714,9316.7256,86801375.3904,3.6216
izhodiscna,AGREGAT,Agregat,4,ar1,2025-07-09,2025-08-06,337298.0,325850.3338,False,2572.5714,11447.6662,131049060.386,4.4499
izhodiscna,AGREGAT,Agregat,4,naivni,2025-07-16,2025-08-13,338360.0,334073.0,False,2542.3281,4287.0,18378369.0,1.6862
izhodiscna,AGREGAT,Agregat,4,lin,2025-07-16,2025-08-13,338360.0,328930.3565,False,2542.3281,9429.6435,88918177.1306,3.7091
izhodiscna,AGREGAT,Agregat,4,ar1,2025-07-16,2025-08-13,338360.0,325986.7232,False,2542.3281,12373.2768,153097979.4453,4.8669
izhodiscna,AGREGAT,Agregat,4,naivni,2025-07-23,2025-08-20,330223.0,337328.0,False,2553.2923,7105.0,50481025.0,2.7827
izhodiscna,AGREGAT,Agregat,4,lin,2025-07-23,2025-08-20,330223.0,330033.1494,False,2553.2923,189.8506,36043.2424,0.0744
izhodiscna,AGREGAT,Agregat,4,ar1,2025-07-23,2025-08-20,330223.0,329225.9745,False,2553.2923,997.0255,994059.8795,0.3905
izhodiscna,AGREGAT,Agregat,4,naivni,2025-07-30,2025-08-27,336866.0,336061.0,False,2533.803,805.0,648025.0,0.3177
izhodiscna,AGREGAT,Agregat,4,lin,2025-07-30,2025-08-27,336866.0,330990.9001,False,2533.803,5875.0999,34516799.1659,2.3187
izhodiscna,AGREGAT,Agregat,4,ar1,2025-07-30,2025-08-27,336866.0,328733.967,False,2533.803,8132.033,66129960.2507,3.2094
izhodiscna,AGREGAT,Agregat,4,naivni,2025-08-06,2025-09-03,336324.0,337298.0,False,2514.4478,974.0,948676.0,0.3874
izhodiscna,AGREGAT,Agregat,4,lin,2025-08-06,2025-09-03,336324.0,331970.4237,False,2514.4478,4353.5763,18953626.6561,1.7314
izhodiscna,AGREGAT,Agregat,4,ar1,2025-08-06,2025-09-03,336324.0,330288.8881,False,2514.4478,6035.1119,36422576.2153,2.4002
izhodiscna,AGREGAT,Agregat,4,naivni,2025-08-13,2025-09-10,337284.0,338360.0,False,2493.0882,1076.0,1157776.0,0.4316
izhodiscna,AGREGAT,Agregat,4,lin,2025-08-13,2025-09-10,337284.0,332959.3424,False,2493.0882,4324.6576,18702663.4061,1.7347
izhodiscna,AGREGAT,Agregat,4,ar1,2025-08-13,2025-09-10,337284.0,331709.1998,False,2493.0882,5574.8002,31078397.094,2.2361
izhodiscna,AGREGAT,Agregat,4,naivni,2025-08-20,2025-09-17,337606.0,330223.0,False,2574.8841,7383.0,54508689.0,2.8673
izhodiscna,AGREGAT,Agregat,4,lin,2025-08-20,2025-09-17,337606.0,333397.9566,False,2574.8841,4208.0434,17707629.1787,1.6343
izhodiscna,AGREGAT,Agregat,4,ar1,2025-08-20,2025-09-17,337606.0,325240.7797,False,2574.8841,12365.2203,152898672.9036,4.8022
izhodiscna,AGREGAT,Agregat,4,naivni,2025-08-27,2025-09-24,338438.0,336866.0,False,2633.0,1572.0,2471184.0,0.597
izhodiscna,AGREGAT,Agregat,4,lin,2025-08-27,2025-09-24,338438.0,334207.337,False,2633.0,4230.663,17898509.2323,1.6068
izhodiscna,AGREGAT,Agregat,4,ar1,2025-08-27,2025-09-24,338438.0,330629.679,False,2633.0,7808.321,60969877.0864,2.9656
izhodiscna,AGREGAT,Agregat,4,naivni,2025-09-03,2025-10-01,337912.0,336324.0,False,2603.5493,1588.0,2521744.0,0.6099
izhodiscna,AGREGAT,Agregat,4,lin,2025-09-03,2025-10-01,337912.0,334939.5242,False,2603.5493,2972.4758,8835612.236,1.1417
izhodiscna,AGREGAT,Agregat,4,ar1,2025-09-03,2025-10-01,337912.0,330507.4396,False,2603.5493,7404.5604,54827514.0968,2.844
izhodiscna,AGREGAT,Agregat,4,naivni,2025-09-10,2025-10-08,339426.0,337284.0,False,2580.7222,2142.0,4588164.0,0.83
izhodiscna,AGREGAT,Agregat,4,lin,2025-09-10,2025-10-08,339426.0,335686.7382,False,2580.7222,3739.2618,13982078.4717,1.4489
izhodiscna,AGREGAT,Agregat,4,ar1,2025-09-10,2025-10-08,339426.0,331621.9452,False,2580.7222,7804.0548,60903271.2062,3.024
izhodiscna,AGREGAT,Agregat,4,naivni,2025-09-17,2025-10-15,341525.0,337606.0,False,2549.7808,3919.0,15358561.0,1.537
izhodiscna,AGREGAT,Agregat,4,lin,2025-09-17,2025-10-15,341525.0,336411.433,False,2549.7808,5113.567,26148567.0583,2.0055
izhodiscna,AGREGAT,Agregat,4,ar1,2025-09-17,2025-10-15,341525.0,332190.379,False,2549.7808,9334.621,87135149.3387,3.661
izhodiscna,AGREGAT,Agregat,4,naivni,2025-09-24,2025-10-22,342725.0,338438.0,False,2526.5676,4287.0,18378369.0,1.6968
izhodiscna,AGREGAT,Agregat,4,lin,2025-09-24,2025-10-22,342725.0,337143.7902,False,2526.5676,5581.2098,31149902.8941,2.209
izhodiscna,AGREGAT,Agregat,4,ar1,2025-09-24,2025-10-22,342725.0,333189.7892,False,2526.5676,9535.2108,90920245.8318,3.774
izhodiscna,AGREGAT,Agregat,4,naivni,2025-10-01,2025-10-29,345945.0,337912.0,False,2499.8933,8033.0,64529089.0,3.2133
izhodiscna,AGREGAT,Agregat,4,lin,2025-10-01,2025-10-29,345945.0,337807.6538,False,2499.8933,8137.3462,66216403.0607,3.2551
izhodiscna,AGREGAT,Agregat,4,ar1,2025-10-01,2025-10-29,345945.0,332984.3976,False,2499.8933,12960.6024,167977215.335,5.1845
izhodiscna,AGREGAT,Agregat,4,naivni,2025-10-08,2025-11-05,344187.0,339426.0,False,2486.9211,4761.0,22667121.0,1.9144
izhodiscna,AGREGAT,Agregat,4,lin,2025-10-08,2025-11-05,344187.0,338519.2495,False,2486.9211,5667.7505,32123395.8736,2.279
izhodiscna,AGREGAT,Agregat,4,ar1,2025-10-08,2025-11-05,344187.0,334554.1416,False,2486.9211,9632.8584,92791961.1963,3.8734
izhodiscna,AGREGAT,Agregat,4,naivni,2025-10-15,2025-11-12,345410.0,341525.0,False,2481.8831,3885.0,15093225.0,1.5653
izhodiscna,AGREGAT,Agregat,4,lin,2025-10-15,2025-11-12,345410.0,339307.3988,False,2481.8831,6102.6012,37241741.7209,2.4589
izhodiscna,AGREGAT,Agregat,4,ar1,2025-10-15,2025-11-12,345410.0,336709.7462,False,2481.8831,8700.2538,75694416.5478,3.5055
izhodiscna,AGREGAT,Agregat,4,naivni,2025-10-22,2025-11-19,345542.0,342725.0,False,2465.4487,2817.0,7935489.0,1.1426
izhodiscna,AGREGAT,Agregat,4,lin,2025-10-22,2025-11-19,345542.0,340119.4578,False,2465.4487,5422.5422,29403964.2867,2.1994
izhodiscna,AGREGAT,Agregat,4,ar1,2025-10-22,2025-11-19,345542.0,338093.2875,False,2465.4487,7448.7125,55483318.4012,3.0212
izhodiscna,AGREGAT,Agregat,4,naivni,2025-10-29,2025-11-26,346771.0,345945.0,False,2475.0,826.0,682276.0,0.3337
izhodiscna,AGREGAT,Agregat,4,lin,2025-10-29,2025-11-26,346771.0,341060.6024,False,2475.0,5710.3976,32608640.8529,2.3072
izhodiscna,AGREGAT,Agregat,4,ar1,2025-10-29,2025-11-26,346771.0,341476.9614,False,2475.0,5294.0386,28026844.3522,2.139
izhodiscna,AGREGAT,Agregat,4,naivni,2025-11-05,2025-12-03,346438.0,344187.0,False,2466.0375,2251.0,5067001.0,0.9128
izhodiscna,AGREGAT,Agregat,4,lin,2025-11-05,2025-12-03,346438.0,341864.0203,False,2466.0375,4573.9797,20921290.3409,1.8548
izhodiscna,AGREGAT,Agregat,4,ar1,2025-11-05,2025-12-03,346438.0,339992.3712,False,2466.0375,6445.6288,41546131.1481,2.6138
izhodiscna,AGREGAT,Agregat,4,naivni,2025-11-12,2025-12-10,345448.0,345410.0,False,2450.6914,38.0,1444.0,0.0155
izhodiscna,AGREGAT,Agregat,4,lin,2025-11-12,2025-12-10,345448.0,342690.8118,False,2450.6914,2757.1882,7602086.95,1.1251
izhodiscna,AGREGAT,Agregat,4,ar1,2025-11-12,2025-12-10,345448.0,341405.988,False,2450.6914,4042.012,16337860.8919,1.6493
izhodiscna,AGREGAT,Agregat,4,naivni,2025-11-19,2025-12-17,343720.0,345542.0,False,2422.4146,1822.0,3319684.0,0.7521
izhodiscna,AGREGAT,Agregat,4,lin,2025-11-19,2025-12-17,343720.0,343484.2321,False,2422.4146,235.7679,55586.5196,0.0973
izhodiscna,AGREGAT,Agregat,4,ar1,2025-11-19,2025-12-17,343720.0,341746.2553,False,2422.4146,1973.7447,3895668.1452,0.8148
izhodiscna,AGREGAT,Agregat,4,naivni,2025-11-26,2026-01-07,343438.0,346771.0,True,2408.0361,3333.0,11108889.0,1.3841
izhodiscna,AGREGAT,Agregat,4,lin,2025-11-26,2026-01-07,343438.0,344301.1066,True,2408.0361,863.1066,744952.9701,0.3584
izhodiscna,AGREGAT,Agregat,4,ar1,2025-11-26,2026-01-07,343438.0,343157.0451,True,2408.0361,280.9549,78935.6608,0.1167
izhodiscna,AGREGAT,Agregat,4,naivni,2025-12-03,2026-01-14,344389.0,346438.0,True,2383.3333,2049.0,4198401.0,0.8597
izhodiscna,AGREGAT,Agregat,4,lin,2025-12-03,2026-01-14,344389.0,345062.7651,True,2383.3333,673.7651,453959.4582,0.2827
izhodiscna,AGREGAT,Agregat,4,ar1,2025-12-03,2026-01-14,344389.0,343008.3519,True,2383.3333,1380.6481,1906189.2535,0.5793
izhodiscna,AGREGAT,Agregat,4,naivni,2025-12-10,2026-01-21,346342.0,345448.0,True,2366.9412,894.0,799236.0,0.3777
izhodiscna,AGREGAT,Agregat,4,lin,2025-12-10,2026-01-21,346342.0,345740.0362,True,2366.9412,601.9638,362360.3713,0.2543
izhodiscna,AGREGAT,Agregat,4,ar1,2025-12-10,2026-01-21,346342.0,342194.6082,True,2366.9412,4147.3918,17200859.1324,1.7522
izhodiscna,AGREGAT,Agregat,4,naivni,2025-12-17,2026-01-28,349679.0,343720.0,True,2359.5116,5959.0,35509681.0,2.5255
izhodiscna,AGREGAT,Agregat,4,lin,2025-12-17,2026-01-28,349679.0,346301.7584,True,2359.5116,3377.2416,11405761.0576,1.4313
izhodiscna,AGREGAT,Agregat,4,ar1,2025-12-17,2026-01-28,349679.0,340664.9324,True,2359.5116,9014.0676,81253415.0118,3.8203
izhodiscna,AGREGAT,Agregat,4,naivni,2026-01-07,2026-02-04,351644.0,343438.0,False,2335.6322,8206.0,67338436.0,3.5134
izhodiscna,AGREGAT,Agregat,4,lin,2026-01-07,2026-02-04,351644.0,346823.0966,False,2335.6322,4820.9034,23241109.5312,2.0641
izhodiscna,AGREGAT,Agregat,4,ar1,2026-01-07,2026-02-04,351644.0,340512.4536,False,2335.6322,11131.5464,123911324.9272,4.766
izhodiscna,AGREGAT,Agregat,4,naivni,2026-01-14,2026-02-11,353144.0,344389.0,False,2319.8977,8755.0,76650025.0,3.7739
izhodiscna,AGREGAT,Agregat,4,lin,2026-01-14,2026-02-11,353144.0,347364.3555,False,2319.8977,5779.6445,33404290.9537,2.4913
izhodiscna,AGREGAT,Agregat,4,ar1,2026-01-14,2026-02-11,353144.0,341518.2994,False,2319.8977,11625.7006,135156913.7499,5.0113
izhodiscna,AGREGAT,Agregat,4,naivni,2026-01-21,2026-02-18,357623.0,346342.0,False,2315.7753,11281.0,127260961.0,4.8714
izhodiscna,AGREGAT,Agregat,4,lin,2026-01-21,2026-02-18,357623.0,347971.2445,False,2315.7753,9651.7555,93156383.7682,4.1678
izhodiscna,AGREGAT,Agregat,4,ar1,2026-01-21,2026-02-18,357623.0,343499.2003,False,2315.7753,14123.7997,199481717.6147,6.099
izhodiscna,AGREGAT,Agregat,4,naivni,2026-01-28,2026-02-25,356328.0,349679.0,False,2327.1222,6649.0,44209201.0,2.8572
izhodiscna,AGREGAT,Agregat,4,lin,2026-01-28,2026-02-25,356328.0,348704.2168,False,2327.1222,7623.7832,58122070.4924,3.2761
izhodiscna,AGREGAT,Agregat,4,ar1,2026-01-28,2026-02-25,356328.0,346905.5209,False,2327.1222,9422.4791,88783111.8806,4.049
izhodiscna,AGREGAT,Agregat,4,naivni,2026-02-04,2026-03-04,354998.0,351644.0,False,2323.1429,3354.0,11249316.0,1.4437
izhodiscna,AGREGAT,Agregat,4,lin,2026-02-04,2026-03-04,354998.0,349494.3449,False,2323.1429,5503.6551,30290219.2302,2.3691
izhodiscna,AGREGAT,Agregat,4,ar1,2026-02-04,2026-03-04,354998.0,349035.1601,False,2323.1429,5962.8399,35555460.0333,2.5667
izhodiscna,AGREGAT,Agregat,4,naivni,2026-02-11,2026-03-11,356104.0,353144.0,False,2314.1957,2960.0,8761600.0,1.2791
izhodiscna,AGREGAT,Agregat,4,lin,2026-02-11,2026-03-11,356104.0,350317.7926,False,2314.1957,5786.2074,33480196.0132,2.5003
izhodiscna,AGREGAT,Agregat,4,ar1,2026-02-11,2026-03-11,356104.0,350718.347,False,2314.1957,5385.653,29005258.2849,2.3272
izhodiscna,AGREGAT,Agregat,4,naivni,2026-02-18,2026-03-18,356088.0,357623.0,False,2337.4731,1535.0,2356225.0,0.6567
izhodiscna,AGREGAT,Agregat,4,lin,2026-02-18,2026-03-18,356088.0,351305.6585,False,2337.4731,4782.3415,22870789.8963,2.0459
izhodiscna,AGREGAT,Agregat,4,ar1,2026-02-18,2026-03-18,356088.0,355623.8137,False,2337.4731,464.1863,215468.9178,0.1986
izhodiscna,AGREGAT,Agregat,4,naivni,2026-02-25,2026-03-25,358335.0,356328.0,False,2326.383,2007.0,4028049.0,0.8627
izhodiscna,AGREGAT,Agregat,4,lin,2026-02-25,2026-03-25,358335.0,352195.3511,False,2326.383,6139.6489,37695288.0281,2.6391
izhodiscna,AGREGAT,Agregat,4,ar1,2026-02-25,2026-03-25,358335.0,354316.887,False,2326.383,4018.113,16145232.2601,1.7272
izhodiscna,AGREGAT,Agregat,4,naivni,2026-03-04,2026-04-08,356251.0,354998.0,True,2315.8947,1253.0,1570009.0,0.541
izhodiscna,AGREGAT,Agregat,4,lin,2026-03-04,2026-04-08,356251.0,352990.0638,True,2315.8947,3260.9362,10633705.1366,1.4081
izhodiscna,AGREGAT,Agregat,4,ar1,2026-03-04,2026-04-08,356251.0,352995.6433,True,2315.8947,3255.3567,10597347.1327,1.4057
izhodiscna,AGREGAT,Agregat,4,naivni,2026-03-11,2026-04-15,354433.0,356104.0,True,2303.2917,1671.0,2792241.0,0.7255
izhodiscna,AGREGAT,Agregat,4,lin,2026-03-11,2026-04-15,354433.0,353799.389,True,2303.2917,633.611,401462.8772,0.2751
izhodiscna,AGREGAT,Agregat,4,ar1,2026-03-11,2026-04-15,354433.0,354254.9324,True,2303.2917,178.0676,31708.0807,0.0773
izhodiscna,AGREGAT,Agregat,4,naivni,2026-03-18,2026-04-29,357801.0,356088.0,True,2279.7113,1713.0,2934369.0,0.7514
izhodiscna,AGREGAT,Agregat,4,lin,2026-03-18,2026-04-29,357801.0,354574.7375,True,2279.7113,3226.2625,10408769.8068,1.4152
izhodiscna,AGREGAT,Agregat,4,ar1,2026-03-18,2026-04-29,357801.0,354322.1459,True,2279.7113,3478.8541,12102425.8304,1.526
izhodiscna,AGREGAT,Agregat,4,naivni,2026-03-25,2026-05-06,355597.0,358335.0,True,2279.3776,2738.0,7496644.0,1.2012
izhodiscna,AGREGAT,Agregat,4,lin,2026-03-25,2026-05-06,355597.0,355413.2343,True,2279.3776,183.7657,33769.818,0.0806
izhodiscna,AGREGAT,Agregat,4,ar1,2026-03-25,2026-05-06,355597.0,356787.2713,True,2279.3776,1190.2713,1416745.6999,0.5222
izhodiscna,AGREGAT,Agregat,4,naivni,2026-04-08,2026-05-13,356367.0,356251.0,True,2277.404,116.0,13456.0,0.0509
izhodiscna,AGREGAT,Agregat,4,lin,2026-04-08,2026-05-13,356367.0,356130.9708,True,2277.404,236.0292,55709.7799,0.1036
izhodiscna,AGREGAT,Agregat,4,ar1,2026-04-08,2026-05-13,356367.0,354637.4921,True,2277.404,1729.5079,2991197.6457,0.7594
izhodiscna,AGREGAT,Agregat,4,naivni,2026-04-15,2026-05-20,355114.0,354433.0,True,2272.81,681.0,463761.0,0.2996
izhodiscna,AGREGAT,Agregat,4,lin,2026-04-15,2026-05-20,355114.0,356744.4808,True,2272.81,1630.4808,2658467.7653,0.7174
izhodiscna,AGREGAT,Agregat,4,ar1,2026-04-15,2026-05-20,355114.0,352815.151,True,2272.81,2298.849,5284706.7964,1.0115
izhodiscna,AGREGAT,Agregat,4,naivni,2026-04-29,2026-05-27,357006.0,357801.0,False,2283.6535,795.0,632025.0,0.3481
izhodiscna,AGREGAT,Agregat,4,lin,2026-04-29,2026-05-27,357006.0,357470.7588,False,2283.6535,464.7588,216000.7043,0.2035
