vzs,naziv,horizont,model,izvor,cilj,y_true,y_pred,opazovan,mase_scale
AGREGAT,Agregat,1,naivni,2025-07-02,2025-07-09,334710.0,333508.0,True,2474.923076923077
AGREGAT,Agregat,1,lin,2025-07-02,2025-07-09,334710.0,326090.83822843834,True,2474.923076923077
AGREGAT,Agregat,1,ar1,2025-07-02,2025-07-09,334710.0,330837.1260407273,True,2474.923076923077
AGREGAT,Agregat,1,naivni,2025-07-09,2025-07-16,334073.0,334710.0,True,2455.6363636363635
AGREGAT,Agregat,1,lin,2025-07-09,2025-07-16,334073.0,327040.54138398904,True,2455.6363636363635
AGREGAT,Agregat,1,ar1,2025-07-09,2025-07-16,334073.0,332189.60078925104,True,2455.6363636363635
AGREGAT,Agregat,1,naivni,2025-07-16,2025-07-23,337328.0,334073.0,True,2428.492537313433
AGREGAT,Agregat,1,lin,2025-07-16,2025-07-23,337328.0,327900.69271290593,True,2428.492537313433
AGREGAT,Agregat,1,ar1,2025-07-16,2025-07-23,337328.0,331780.584539976,True,2428.492537313433
AGREGAT,Agregat,1,naivni,2025-07-23,2025-07-30,336061.0,337328.0,True,2440.6470588235293
AGREGAT,Agregat,1,lin,2025-07-23,2025-07-30,336061.0,328902.67348678614,True,2440.6470588235293
AGREGAT,Agregat,1,ar1,2025-07-23,2025-07-30,336061.0,335069.27676186885,True,2440.6470588235293
AGREGAT,Agregat,1,naivni,2025-07-30,2025-08-06,337298.0,336061.0,True,2423.6376811594205
AGREGAT,Agregat,1,lin,2025-07-30,2025-08-06,337298.0,329778.9018633539,True,2423.6376811594205
AGREGAT,Agregat,1,ar1,2025-07-30,2025-08-06,337298.0,334018.0568557931,True,2423.6376811594205
AGREGAT,Agregat,1,naivni,2025-08-06,2025-08-13,338360.0,337298.0,True,2406.6857142857143
AGREGAT,Agregat,1,lin,2025-08-06,2025-08-13,338360.0,330678.33601609676,True,2406.6857142857143
AGREGAT,Agregat,1,ar1,2025-08-06,2025-08-13,338360.0,335359.5051740339,True,2406.6857142857143
AGREGAT,Agregat,1,naivni,2025-08-13,2025-08-20,330223.0,338360.0,True,2387.7464788732395
AGREGAT,Agregat,1,lin,2025-08-13,2025-08-20,330223.0,331589.7433489823,True,2387.7464788732395
AGREGAT,Agregat,1,ar1,2025-08-13,2025-08-20,330223.0,336533.62355973554,True,2387.7464788732395
AGREGAT,Agregat,1,naivni,2025-08-20,2025-08-27,336866.0,330223.0,True,2467.597222222222
AGREGAT,Agregat,1,lin,2025-08-20,2025-08-27,336866.0,332008.2705479451,True,2467.597222222222
AGREGAT,Agregat,1,ar1,2025-08-20,2025-08-27,336866.0,328821.91465663485,True,2467.597222222222
AGREGAT,Agregat,1,naivni,2025-08-27,2025-09-03,336324.0,336866.0,True,2524.794520547945
AGREGAT,Agregat,1,lin,2025-08-27,2025-09-03,336324.0,332762.7497223251,True,2524.794520547945
AGREGAT,Agregat,1,ar1,2025-08-27,2025-09-03,336324.0,335138.7979882604,True,2524.794520547945
AGREGAT,Agregat,1,naivni,2025-09-03,2025-09-10,337284.0,336324.0,True,2498.0
AGREGAT,Agregat,1,lin,2025-09-03,2025-09-10,337284.0,333449.83387387387,True,2498.0
AGREGAT,Agregat,1,ar1,2025-09-03,2025-09-10,337284.0,334714.9281971855,True,2498.0
AGREGAT,Agregat,1,naivni,2025-09-10,2025-09-17,337606.0,337284.0,True,2477.4933333333333
AGREGAT,Agregat,1,lin,2025-09-10,2025-09-17,337606.0,334152.53157894715,True,2477.4933333333333
AGREGAT,Agregat,1,ar1,2025-09-10,2025-09-17,337606.0,335725.4150318523,True,2477.4933333333333
AGREGAT,Agregat,1,naivni,2025-09-17,2025-09-24,338438.0,337606.0,True,2449.1315789473683
AGREGAT,Agregat,1,lin,2025-09-17,2025-09-24,338438.0,334836.7631578947,True,2449.1315789473683
AGREGAT,Agregat,1,ar1,2025-09-17,2025-09-24,338438.0,336119.8760278025,True,2449.1315789473683
AGREGAT,Agregat,1,naivni,2025-09-24,2025-10-01,337912.0,338438.0,True,2428.12987012987
AGREGAT,Agregat,1,lin,2025-09-24,2025-10-01,337912.0,335529.72261072276,True,2428.12987012987
AGREGAT,Agregat,1,ar1,2025-09-24,2025-10-01,337912.0,337003.92976983415,True,2428.12987012987
AGREGAT,Agregat,1,naivni,2025-10-01,2025-10-08,339426.0,337912.0,True,2403.74358974359
AGREGAT,Agregat,1,lin,2025-10-01,2025-10-08,339426.0,336162.1314508278,True,2403.74358974359
AGREGAT,Agregat,1,ar1,2025-10-01,2025-10-08,339426.0,336566.20767881104,True,2403.74358974359
AGREGAT,Agregat,1,naivni,2025-10-08,2025-10-15,341525.0,339426.0,True,2392.481012658228
AGREGAT,Agregat,1,lin,2025-10-08,2025-10-15,341525.0,336839.3737341772,True,2392.481012658228
AGREGAT,Agregat,1,ar1,2025-10-08,2025-10-15,341525.0,338102.74000094103,True,2392.481012658228
AGREGAT,Agregat,1,naivni,2025-10-15,2025-10-22,342725.0,341525.0,True,2388.8125
AGREGAT,Agregat,1,lin,2025-10-15,2025-10-22,342725.0,337587.8336419754,True,2388.8125
AGREGAT,Agregat,1,ar1,2025-10-15,2025-10-22,342725.0,340226.4145952562,True,2388.8125
AGREGAT,Agregat,1,naivni,2025-10-22,2025-10-29,345945.0,342725.0,True,2374.135802469136
AGREGAT,Agregat,1,lin,2025-10-22,2025-10-29,345945.0,338359.73080397455,True,2374.135802469136
AGREGAT,Agregat,1,ar1,2025-10-22,2025-10-29,345945.0,341482.0323456224,True,2374.135802469136
AGREGAT,Agregat,1,naivni,2025-10-29,2025-11-05,344187.0,345945.0,True,2384.451219512195
AGREGAT,Agregat,1,lin,2025-10-29,2025-11-05,344187.0,339251.11842491926,True,2384.451219512195
AGREGAT,Agregat,1,ar1,2025-10-29,2025-11-05,344187.0,344758.32533893717,True,2384.451219512195
AGREGAT,Agregat,1,naivni,2025-11-05,2025-11-12,345410.0,344187.0,True,2376.9036144578313
AGREGAT,Agregat,1,lin,2025-11-05,2025-11-12,345410.0,340018.5206540447,True,2376.9036144578313
AGREGAT,Agregat,1,ar1,2025-11-05,2025-11-12,345410.0,343068.75846109603,True,2376.9036144578313
AGREGAT,Agregat,1,naivni,2025-11-12,2025-11-19,345542.0,345410.0,True,2363.1666666666665
AGREGAT,Agregat,1,lin,2025-11-12,2025-11-19,345542.0,340808.74537815136,True,2363.1666666666665
AGREGAT,Agregat,1,ar1,2025-11-12,2025-11-19,345542.0,344347.4000656749,True,2363.1666666666665
AGREGAT,Agregat,1,naivni,2025-11-19,2025-11-26,346771.0,345542.0,True,2336.9176470588236
AGREGAT,Agregat,1,lin,2025-11-19,2025-11-26,346771.0,341569.8300957593,True,2336.9176470588236
AGREGAT,Agregat,1,ar1,2025-11-19,2025-11-26,346771.0,344536.1683757262,True,2336.9176470588236
AGREGAT,Agregat,1,naivni,2025-11-26,2025-12-03,346438.0,346771.0,True,2324.0348837209303
AGREGAT,Agregat,1,lin,2025-11-26,2025-12-03,346438.0,342353.69339748716,True,2324.0348837209303
AGREGAT,Agregat,1,ar1,2025-11-26,2025-12-03,346438.0,345817.43282096996,True,2324.0348837209303
AGREGAT,Agregat,1,naivni,2025-12-03,2025-12-10,345448.0,346438.0,True,2301.1494252873563
AGREGAT,Agregat,1,lin,2025-12-03,2025-12-10,345448.0,343088.14890282124,True,2301.1494252873563
AGREGAT,Agregat,1,ar1,2025-12-03,2025-12-10,345448.0,345533.0789808302,True,2301.1494252873563
AGREGAT,Agregat,1,naivni,2025-12-10,2025-12-17,343720.0,345448.0,True,2286.25
AGREGAT,Agregat,1,lin,2025-12-10,2025-12-17,343720.0,343746.1437691523,True,2286.25
AGREGAT,Agregat,1,ar1,2025-12-10,2025-12-17,343720.0,344588.0647790949,True,2286.25
AGREGAT,Agregat,1,naivni,2025-12-17,2025-12-24,343626.0,343720.0,False,2279.9775280898875
AGREGAT,Agregat,1,lin,2025-12-17,2025-12-24,343626.0,344298.6836454432,False,2279.9775280898875
AGREGAT,Agregat,1,ar1,2025-12-17,2025-12-24,343626.0,342909.5591288961,False,2279.9775280898875
AGREGAT,Agregat,1,naivni,2025-12-24,2025-12-31,343532.0,343626.0,False,2255.688888888889
AGREGAT,Agregat,1,lin,2025-12-24,2025-12-31,343532.0,344822.79780219786,False,2255.688888888889
AGREGAT,Agregat,1,ar1,2025-12-24,2025-12-31,343532.0,342847.63356443855,False,2255.688888888889
AGREGAT,Agregat,1,naivni,2025-12-31,2026-01-07,343438.0,343532.0,True,2231.934065934066
AGREGAT,Agregat,1,lin,2025-12-31,2026-01-07,343438.0,345319.87673196354,True,2231.934065934066
AGREGAT,Agregat,1,ar1,2025-12-31,2026-01-07,343438.0,342783.31952939916,True,2231.934065934066
AGREGAT,Agregat,1,naivni,2026-01-07,2026-01-14,344389.0,343438.0,True,2208.695652173913
AGREGAT,Agregat,1,lin,2026-01-07,2026-01-14,344389.0,345791.23118279554,True,2208.695652173913
AGREGAT,Agregat,1,ar1,2026-01-07,2026-01-14,344389.0,342716.88761642645,True,2208.695652173913
AGREGAT,Agregat,1,naivni,2026-01-14,2026-01-21,346342.0,344389.0,True,2195.1720430107525
AGREGAT,Agregat,1,lin,2026-01-14,2026-01-21,346342.0,346282.56554564176,True,2195.1720430107525
AGREGAT,Agregat,1,ar1,2026-01-14,2026-01-21,346342.0,343679.8078462369,True,2195.1720430107525
AGREGAT,Agregat,1,naivni,2026-01-21,2026-01-28,349679.0,346342.0,True,2192.595744680851
AGREGAT,Agregat,1,lin,2026-01-21,2026-01-28,349679.0,346835.129675252,True,2192.595744680851
AGREGAT,Agregat,1,ar1,2026-01-21,2026-01-28,349679.0,345638.1102833118,True,2192.595744680851
AGREGAT,Agregat,1,naivni,2026-01-28,2026-02-04,351644.0,349679.0,True,2204.642105263158
AGREGAT,Agregat,1,lin,2026-01-28,2026-02-04,351644.0,347503.7249999999,True,2204.642105263158
AGREGAT,Agregat,1,ar1,2026-01-28,2026-02-04,351644.0,348990.8416451862,True,2204.642105263158
AGREGAT,Agregat,1,naivni,2026-02-04,2026-02-11,353144.0,351644.0,True,2202.1458333333335
AGREGAT,Agregat,1,lin,2026-02-04,2026-02-11,353144.0,348226.3911082475,True,2202.1458333333335
AGREGAT,Agregat,1,ar1,2026-02-04,2026-02-11,353144.0,350995.28080527304,True,2202.1458333333335
AGREGAT,Agregat,1,naivni,2026-02-11,2026-02-18,357623.0,353144.0,True,2194.907216494845
AGREGAT,Agregat,1,lin,2026-02-11,2026-02-18,357623.0,348981.65621712606,True,2194.907216494845
AGREGAT,Agregat,1,ar1,2026-02-11,2026-02-18,357623.0,352539.3870254794,True,2194.907216494845
AGREGAT,Agregat,1,naivni,2026-02-18,2026-02-25,356328.0,357623.0,True,2218.214285714286
AGREGAT,Agregat,1,lin,2026-02-18,2026-02-25,356328.0,349888.3889919605,True,2218.214285714286
AGREGAT,Agregat,1,ar1,2026-02-18,2026-02-25,356328.0,357122.41245416604,True,2218.214285714286
AGREGAT,Agregat,1,naivni,2026-02-25,2026-03-04,354998.0,356328.0,True,2208.8888888888887
AGREGAT,Agregat,1,lin,2026-02-25,2026-03-04,354998.0,350708.79818181833,True,2208.8888888888887
AGREGAT,Agregat,1,ar1,2026-02-25,2026-03-04,354998.0,355823.5142333141,True,2208.8888888888887
AGREGAT,Agregat,1,naivni,2026-03-04,2026-03-11,356104.0,354998.0,True,2200.1
AGREGAT,Agregat,1,lin,2026-03-04,2026-03-11,356104.0,351445.3178217822,True,2200.1
AGREGAT,Agregat,1,ar1,2026-03-04,2026-03-11,356104.0,354494.79490355763,True,2200.1
AGREGAT,Agregat,1,naivni,2026-03-11,2026-03-18,356088.0,356104.0,True,2189.267326732673
AGREGAT,Agregat,1,lin,2026-03-11,2026-03-18,356088.0,352197.1595806639,True,2189.267326732673
AGREGAT,Agregat,1,ar1,2026-03-11,2026-03-18,356088.0,355638.2238712924,True,2189.267326732673
AGREGAT,Agregat,1,naivni,2026-03-18,2026-03-25,358335.0,356088.0,True,2167.9607843137255
AGREGAT,Agregat,1,lin,2026-03-18,2026-03-25,358335.0,352920.0691033696,True,2167.9607843137255
AGREGAT,Agregat,1,ar1,2026-03-18,2026-03-25,358335.0,355642.33193593245,True,2167.9607843137255
AGREGAT,Agregat,1,naivni,2026-03-25,2026-04-01,357293.0,358335.0,False,2168.7281553398057
AGREGAT,Agregat,1,lin,2026-03-25,2026-04-01,357293.0,353702.323935773,False,2168.7281553398057
AGREGAT,Agregat,1,ar1,2026-03-25,2026-04-01,357293.0,357943.1242806497,False,2168.7281553398057
AGREGAT,Agregat,1,naivni,2026-04-01,2026-04-08,356251.0,357293.0,True,2157.894230769231
AGREGAT,Agregat,1,lin,2026-04-01,2026-04-08,356251.0,354416.0750915751,True,2157.894230769231
AGREGAT,Agregat,1,ar1,2026-04-01,2026-04-08,356251.0,356900.28127478785,True,2157.894230769231
AGREGAT,Agregat,1,naivni,2026-04-08,2026-04-15,354433.0,356251.0,True,2147.266666666667
AGREGAT,Agregat,1,lin,2026-04-08,2026-04-15,354433.0,355064.2167115905,True,2147.266666666667
AGREGAT,Agregat,1,ar1,2026-04-08,2026-04-15,354433.0,355860.53660890524,True,2147.266666666667
AGREGAT,Agregat,1,naivni,2026-04-15,2026-04-22,356117.0,354433.0,False,2144.1603773584907
AGREGAT,Agregat,1,lin,2026-04-15,2026-04-22,356117.0,355620.489684359,False,2144.1603773584907
AGREGAT,Agregat,1,ar1,2026-04-15,2026-04-22,356117.0,354041.5206053087,False,2144.1603773584907
AGREGAT,Agregat,1,naivni,2026-04-22,2026-04-29,357801.0,356117.0,True,2139.8598130841124
AGREGAT,Agregat,1,lin,2026-04-22,2026-04-29,357801.0,356218.4210799583,True,2139.8598130841124
AGREGAT,Agregat,1,ar1,2026-04-22,2026-04-29,357801.0,355748.56874043687,True,2139.8598130841124
AGREGAT,Agregat,1,naivni,2026-04-29,2026-05-06,355597.0,357801.0,True,2135.6388888888887
AGREGAT,Agregat,1,lin,2026-04-29,2026-05-06,355597.0,356856.2925586137,True,2135.6388888888887
AGREGAT,Agregat,1,ar1,2026-04-29,2026-05-06,355597.0,357460.68445406423,True,2135.6388888888887
AGREGAT,Agregat,1,naivni,2026-05-06,2026-05-13,356367.0,355597.0,True,2136.266055045872
AGREGAT,Agregat,1,lin,2026-05-06,2026-05-13,356367.0,357391.08723936626,True,2136.266055045872
AGREGAT,Agregat,1,ar1,2026-05-06,2026-05-13,356367.0,355248.9566660132,True,2136.266055045872
AGREGAT,Agregat,1,naivni,2026-05-13,2026-05-20,355114.0,356367.0,True,2123.8454545454547
AGREGAT,Agregat,1,lin,2026-05-13,2026-05-20,355114.0,357934.15151515155,True,2123.8454545454547
AGREGAT,Agregat,1,ar1,2026-05-13,2026-05-20,355114.0,356034.05580467934,True,2123.8454545454547
AGREGAT,Agregat,1,naivni,2026-05-20,2026-05-27,357006.0,355114.0,True,2116.0
AGREGAT,Agregat,1,lin,2026-05-20,2026-05-27,357006.0,358412.90588803083,True,2116.0
AGREGAT,Agregat,1,ar1,2026-05-20,2026-05-27,357006.0,354785.5126745136,True,2116.0
AGREGAT,Agregat,1,naivni,2026-05-27,2026-06-03,354706.0,357006.0,True,2114.0
AGREGAT,Agregat,1,lin,2026-05-27,2026-06-03,354706.0,358941.2409924147,True,2114.0
AGREGAT,Agregat,1,ar1,2026-05-27,2026-06-03,354706.0,356693.9958894818,True,2114.0
AGREGAT,Agregat,1,naivni,2026-06-03,2026-06-10,353378.5,354706.0,False,2115.646017699115
AGREGAT,Agregat,1,lin,2026-06-03,2026-06-10,353378.5,359370.1178388448,False,2115.646017699115
AGREGAT,Agregat,1,ar1,2026-06-03,2026-06-10,353378.5,354394.3799794115,False,2115.646017699115
AGREGAT,Agregat,1,naivni,2026-06-10,2026-06-17,352051.0,353378.5,True,2108.7324561403507
AGREGAT,Agregat,1,lin,2026-06-10,2026-06-17,352051.0,359737.25720823795,True,2108.7324561403507
AGREGAT,Agregat,1,ar1,2026-06-10,2026-06-17,352051.0,353075.8917737518,True,2108.7324561403507
AGREGAT,Agregat,1,naivni,2026-06-17,2026-06-24,352445.0,352051.0,True,2101.939130434783
AGREGAT,Agregat,1,lin,2026-06-17,2026-06-24,352445.0,360045.0624437782,True,2101.939130434783
AGREGAT,Agregat,1,ar1,2026-06-17,2026-06-24,352445.0,351760.2766855605,True,2101.939130434783
AGREGAT,Agregat,1,naivni,2026-06-24,2026-07-01,351046.0,352445.0,True,2087.2155172413795
AGREGAT,Agregat,1,lin,2026-06-24,2026-07-01,351046.0,360354.681844975,True,2087.2155172413795
AGREGAT,Agregat,1,ar1,2026-06-24,2026-07-01,351046.0,352158.82671852683,True,2087.2155172413795
AGREGAT,Agregat,1,naivni,2026-07-01,2026-07-08,350810.0,351046.0,True,2081.3333333333335
AGREGAT,Agregat,1,lin,2026-07-01,2026-07-08,350810.0,360605.280964798,True,2081.3333333333335
AGREGAT,Agregat,1,ar1,2026-07-01,2026-07-08,350810.0,350774.22928891174,True,2081.3333333333335
AGREGAT,Agregat,1,naivni,2026-07-08,2026-07-15,351969.0,350810.0,True,2065.6949152542375
AGREGAT,Agregat,1,lin,2026-07-08,2026-07-15,351969.0,360838.19797749625,True,2065.6949152542375
AGREGAT,Agregat,1,ar1,2026-07-08,2026-07-15,351969.0,350545.590860259,True,2065.6949152542375
AGREGAT,Agregat,4,naivni,2025-03-26,2025-04-23,327005.0,323814.0,True,1598.0392156862745
AGREGAT,Agregat,4,lin,2025-03-26,2025-04-23,327005.0,314459.15995048237,True,1598.0392156862745
AGREGAT,Agregat,4,ar1,2025-03-26,2025-04-23,327005.0,323794.2320962304,True,1598.0392156862745
AGREGAT,Agregat,4,naivni,2025-04-02,2025-04-30,330206.0,324171.0,True,1574.173076923077
AGREGAT,Agregat,4,lin,2025-04-02,2025-04-30,330206.0,315561.19351717475,True,1574.173076923077
AGREGAT,Agregat,4,ar1,2025-04-02,2025-04-30,330206.0,324336.0340359576,True,1574.173076923077
AGREGAT,Agregat,4,naivni,2025-04-09,2025-05-07,328455.0,325445.0,True,1568.5094339622642
AGREGAT,Agregat,4,lin,2025-04-09,2025-05-07,328455.0,316687.19062321325,True,1568.5094339622642
AGREGAT,Agregat,4,ar1,2025-04-09,2025-05-07,328455.0,326211.40547635936,True,1568.5094339622642
AGREGAT,Agregat,4,naivni,2025-04-16,2025-05-14,329807.0,326003.0,True,1549.7962962962963
AGREGAT,Agregat,4,lin,2025-04-16,2025-05-14,329807.0,317778.5360750361,True,1549.7962962962963
AGREGAT,Agregat,4,ar1,2025-04-16,2025-05-14,329807.0,326942.80810921063,True,1549.7962962962963
AGREGAT,Agregat,4,naivni,2025-04-23,2025-05-21,329389.0,327005.0,True,1539.8363636363636
AGREGAT,Agregat,4,lin,2025-04-23,2025-05-21,329389.0,318872.1112440192,True,1539.8363636363636
AGREGAT,Agregat,4,ar1,2025-04-23,2025-05-21,329389.0,328306.6880907818,True,1539.8363636363636
AGREGAT,Agregat,4,naivni,2025-04-30,2025-05-28,331652.0,330206.0,True,1569.5
AGREGAT,Agregat,4,lin,2025-04-30,2025-05-28,331652.0,320133.7715841327,True,1569.5
AGREGAT,Agregat,4,ar1,2025-04-30,2025-05-28,331652.0,333078.2856786875,True,1569.5
AGREGAT,Agregat,4,naivni,2025-05-07,2025-06-04,334280.0,328455.0,True,1572.6842105263158
AGREGAT,Agregat,4,lin,2025-05-07,2025-06-04,334280.0,321181.9762527301,True,1572.6842105263158
AGREGAT,Agregat,4,ar1,2025-05-07,2025-06-04,334280.0,329952.9241282948,True,1572.6842105263158
AGREGAT,Agregat,4,naivni,2025-05-14,2025-06-11,301611.0,329807.0,True,1568.8793103448277
AGREGAT,Agregat,4,lin,2025-05-14,2025-06-11,301611.0,322259.75353594386,True,1568.8793103448277
AGREGAT,Agregat,4,ar1,2025-05-14,2025-06-11,301611.0,331735.2686971397,True,1568.8793103448277
AGREGAT,Agregat,4,naivni,2025-05-21,2025-06-18,332772.0,329389.0,True,1549.3728813559321
AGREGAT,Agregat,4,lin,2025-05-21,2025-06-18,332772.0,323237.8733259237,True,1549.3728813559321
AGREGAT,Agregat,4,ar1,2025-05-21,2025-06-18,332772.0,330931.13018540986,True,1549.3728813559321
AGREGAT,Agregat,4,naivni,2025-05-28,2025-06-25,333140.0,331652.0,False,1561.2666666666667
AGREGAT,Agregat,4,lin,2025-05-28,2025-06-25,333140.0,324312.4411422528,False,1561.2666666666667
AGREGAT,Agregat,4,ar1,2025-05-28,2025-06-25,333140.0,333955.3512798077,False,1561.2666666666667
AGREGAT,Agregat,4,naivni,2025-06-04,2025-07-02,333508.0,334280.0,True,1578.7540983606557
AGREGAT,Agregat,4,lin,2025-06-04,2025-07-02,333508.0,325501.1807055979,True,1578.7540983606557
AGREGAT,Agregat,4,ar1,2025-06-04,2025-07-02,333508.0,337588.96076314925,True,1578.7540983606557
AGREGAT,Agregat,4,naivni,2025-06-11,2025-07-09,334710.0,301611.0,True,2080.2096774193546
AGREGAT,Agregat,4,lin,2025-06-11,2025-07-09,334710.0,324396.7075012802,True,2080.2096774193546
AGREGAT,Agregat,4,ar1,2025-06-11,2025-07-09,334710.0,305069.5323561886,True,2080.2096774193546
AGREGAT,Agregat,4,naivni,2025-06-18,2025-07-16,334073.0,332772.0,True,2541.809523809524
AGREGAT,Agregat,4,lin,2025-06-18,2025-07-16,334073.0,325433.5904075091,True,2541.809523809524
AGREGAT,Agregat,4,ar1,2025-06-18,2025-07-16,334073.0,322926.7666279902,True,2541.809523809524
AGREGAT,Agregat,4,naivni,2025-06-25,2025-07-23,337328.0,333140.0,True,2507.84375
AGREGAT,Agregat,4,lin,2025-06-25,2025-07-23,337328.0,326432.5715034966,True,2507.84375
AGREGAT,Agregat,4,ar1,2025-06-25,2025-07-23,337328.0,323931.7237416464,True,2507.84375
AGREGAT,Agregat,4,naivni,2025-07-02,2025-07-30,336061.0,333508.0,True,2474.923076923077
AGREGAT,Agregat,4,lin,2025-07-02,2025-07-30,336061.0,327396.21722854266,True,2474.923076923077
AGREGAT,Agregat,4,ar1,2025-07-02,2025-07-30,336061.0,324868.50768176746,True,2474.923076923077
AGREGAT,Agregat,4,naivni,2025-07-09,2025-08-06,337298.0,334710.0,True,2455.6363636363635
AGREGAT,Agregat,4,lin,2025-07-09,2025-08-06,337298.0,328379.97326203197,True,2455.6363636363635
AGREGAT,Agregat,4,ar1,2025-07-09,2025-08-06,337298.0,326416.4589749639,True,2455.6363636363635
AGREGAT,Agregat,4,naivni,2025-07-16,2025-08-13,338360.0,334073.0,True,2428.492537313433
AGREGAT,Agregat,4,lin,2025-07-16,2025-08-13,338360.0,329267.1033324425,True,2428.492537313433
AGREGAT,Agregat,4,ar1,2025-07-16,2025-08-13,338360.0,326468.4564412198,True,2428.492537313433
AGREGAT,Agregat,4,naivni,2025-07-23,2025-08-20,330223.0,337328.0,True,2440.6470588235293
AGREGAT,Agregat,4,lin,2025-07-23,2025-08-20,330223.0,330304.2169285107,True,2440.6470588235293
AGREGAT,Agregat,4,ar1,2025-07-23,2025-08-20,330223.0,329672.46671520144,True,2440.6470588235293
AGREGAT,Agregat,4,naivni,2025-07-30,2025-08-27,336866.0,336061.0,True,2423.6376811594205
AGREGAT,Agregat,4,lin,2025-07-30,2025-08-27,336866.0,331206.37083369767,True,2423.6376811594205
AGREGAT,Agregat,4,ar1,2025-07-30,2025-08-27,336866.0,329108.6988234531,True,2423.6376811594205
AGREGAT,Agregat,4,naivni,2025-08-06,2025-09-03,336324.0,337298.0,True,2406.6857142857143
AGREGAT,Agregat,4,lin,2025-08-06,2025-09-03,336324.0,332132.2806841048,True,2406.6857142857143
AGREGAT,Agregat,4,ar1,2025-08-06,2025-09-03,336324.0,330622.6403590591,True,2406.6857142857143
