razlicica,vzs,naziv,datum,razlika,z,z_flag,if_flag,konsenz
izhodiscna,1941,UZ vratnih žil,2025-10-22,334.0,0.5791,False,False,False
izhodiscna,1941,UZ vratnih žil,2025-10-29,405.0,0.7526,False,False,False
izhodiscna,1941,UZ vratnih žil,2025-11-05,-369.0,-1.138,False,False,False
izhodiscna,1941,UZ vratnih žil,2025-11-12,-210.0,-0.7496,False,False,False
izhodiscna,1941,UZ vratnih žil,2025-11-19,227.0,0.3178,False,False,False
izhodiscna,1941,UZ vratnih žil,2025-11-26,-215.0,-0.7618,False,False,False
izhodiscna,1941,UZ vratnih žil,2025-12-03,221.0,0.3031,False,False,False
izhodiscna,1941,UZ vratnih žil,2025-12-10,-554.0,-1.5899,False,False,False
izhodiscna,1941,UZ vratnih žil,2025-12-17,-1.0,-0.2391,False,False,False
izhodiscna,1941,UZ vratnih žil,2026-01-07,-1.0,-0.2391,False,False,False
izhodiscna,1941,UZ vratnih žil,2026-01-14,130.0,0.0808,False,False,False
izhodiscna,1941,UZ vratnih žil,2026-01-21,160.0,0.1541,False,False,False
izhodiscna,1941,UZ vratnih žil,2026-01-28,373.0,0.6744,False,False,False
izhodiscna,1941,UZ vratnih žil,2026-02-04,24.0,-0.1781,False,False,False
izhodiscna,1941,UZ vratnih žil,2026-02-11,115.0,0.0442,False,False,False
izhodiscna,1941,UZ vratnih žil,2026-02-18,549.0,1.1043,False,False,False
izhodiscna,1941,UZ vratnih žil,2026-02-25,-107.0,-0.498,False,False,False
izhodiscna,1941,UZ vratnih žil,2026-03-04,75.0,-0.0535,False,False,False
izhodiscna,1941,UZ vratnih žil,2026-03-11,273.0,0.4301,False,False,False
izhodiscna,1941,UZ vratnih žil,2026-03-18,278.0,0.4423,False,False,False
izhodiscna,1941,UZ vratnih žil,2026-03-25,-177.0,-0.669,False,False,False
izhodiscna,1941,UZ vratnih žil,2026-04-08,-449.0,-1.3334,False,False,False
izhodiscna,1941,UZ vratnih žil,2026-04-15,-162.0,-0.6324,False,False,False
izhodiscna,1941,UZ vratnih žil,2026-04-29,236.0,0.3398,False,False,False
izhodiscna,1941,UZ vratnih žil,2026-05-06,388.0,0.711,False,False,False
izhodiscna,1941,UZ vratnih žil,2026-05-13,75.0,-0.0535,False,False,False
izhodiscna,1941,UZ vratnih žil,2026-05-20,-952.0,-2.562,True,False,False
izhodiscna,1941,UZ vratnih žil,2026-05-27,215.0,0.2885,False,False,False
izhodiscna,1941,UZ vratnih žil,2026-06-03,-185.0,-0.6886,False,False,False
izhodiscna,1941,UZ vratnih žil,2026-06-17,-995.0,-2.667,True,True,True
izhodiscna,1941,UZ vratnih žil,2026-06-24,197.0,0.2445,False,False,False
izhodiscna,1941,UZ vratnih žil,2026-07-01,894.0,1.947,False,True,False
izhodiscna,1941,UZ vratnih žil,2026-07-08,-150.0,-0.6031,False,False,False
izhodiscna,1941,UZ vratnih žil,2026-07-15,91.0,-0.0144,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-04-11,-123.0,-1.048,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-04-18,57.0,0.215,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-04-25,61.0,0.2431,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-05-03,-164.0,-1.3357,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-05-09,-18.0,-0.3113,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-05-16,-9.0,-0.2481,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-05-23,70.0,0.3062,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-05-30,89.0,0.4395,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-06-06,-69.0,-0.6691,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-06-13,-34.0,-0.4235,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-06-20,-81.0,-0.7533,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-06-27,-36.0,-0.4376,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-07-04,-56.0,-0.5779,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-07-11,-156.0,-1.2796,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-07-18,-253.0,-1.9602,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-07-25,-225.0,-1.7637,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-08-01,-170.0,-1.3778,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-08-08,-61.0,-0.613,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-08-16,-170.0,-1.3778,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-08-22,-161.0,-1.3147,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-08-29,-85.0,-0.7814,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-09-05,-61.0,-0.613,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-09-12,-43.0,-0.4867,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-09-19,-100.0,-0.8866,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-09-26,279.0,1.7727,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-10-03,-4.0,-0.213,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-10-10,130.0,0.7272,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-10-17,-4.0,-0.213,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-10-24,46.0,0.1378,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-10-31,-141.0,-1.1743,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-11-07,137.0,0.7763,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-11-14,56.0,0.208,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-11-21,23.0,-0.0236,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-11-28,-47.0,-0.5148,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-12-05,39.0,0.0887,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-12-12,5.0,-0.1499,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2024-12-19,-89.0,-0.8095,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-01-08,-390.0,-2.9215,True,True,True
izhodiscna,1755,MR glave brez kontrasta,2025-01-15,63.0,0.2571,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-01-22,123.0,0.6781,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-01-29,137.0,0.7763,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-02-05,70.0,0.3062,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-02-12,133.0,0.7483,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-02-19,77.0,0.3553,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-02-26,46.0,0.1378,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-03-05,72.0,0.3202,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-03-12,106.0,0.5588,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-03-19,73.0,0.3273,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-03-26,78.0,0.3623,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-04-02,14.0,-0.0867,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-04-09,71.0,0.3132,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-04-16,178.0,1.064,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-04-23,142.0,0.8114,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-04-30,11.0,-0.1078,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-05-07,-56.0,-0.5779,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-05-14,29.0,0.0185,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-05-21,195.0,1.1833,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-05-28,111.0,0.5939,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-06-04,175.0,1.043,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-06-11,-438.0,-3.2583,True,True,True
izhodiscna,1755,MR glave brez kontrasta,2025-06-18,471.0,3.1199,True,True,True
izhodiscna,1755,MR glave brez kontrasta,2025-07-02,-125.0,-1.0621,False,True,False
izhodiscna,1755,MR glave brez kontrasta,2025-07-09,-91.0,-0.8235,False,True,False
izhodiscna,1755,MR glave brez kontrasta,2025-07-16,-76.0,-0.7182,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-07-23,58.0,0.222,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-07-30,-111.0,-0.9638,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-08-06,24.0,-0.0166,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-08-13,-115.0,-0.9919,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-08-20,-403.0,-3.0127,True,True,True
izhodiscna,1755,MR glave brez kontrasta,2025-08-27,130.0,0.7272,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-09-03,93.0,0.4676,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-09-10,79.0,0.3694,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-09-17,222.0,1.3728,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-09-24,190.0,1.1482,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-10-01,231.0,1.4359,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-10-08,113.0,0.6079,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-10-15,304.0,1.9481,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-10-22,77.0,0.3553,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-10-29,47.0,0.1448,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-11-05,14.0,-0.0867,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-11-12,154.0,0.8956,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-11-19,118.0,0.643,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-11-26,143.0,0.8184,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-12-03,118.0,0.643,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-12-10,198.0,1.2044,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2025-12-17,7.0,-0.1358,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-01-07,-81.0,-0.7533,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-01-14,174.0,1.0359,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-01-21,152.0,0.8816,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-01-28,200.0,1.2184,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-02-04,217.0,1.3377,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-02-11,107.0,0.5658,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-02-18,233.0,1.4499,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-02-25,25.0,-0.0095,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-03-04,-60.0,-0.606,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-03-11,77.0,0.3553,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-03-18,99.0,0.5097,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-03-25,224.0,1.3868,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-04-08,179.0,1.071,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-04-15,131.0,0.7342,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-04-29,81.0,0.3834,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-05-06,46.0,0.1378,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-05-13,95.0,0.4816,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-05-20,22.0,-0.0306,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-05-27,3.0,-0.1639,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-06-03,-136.0,-1.1392,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-06-17,-17.0,-0.3042,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-06-24,-33.0,-0.4165,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-07-01,-65.0,-0.6411,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-07-08,-121.0,-1.034,False,False,False
izhodiscna,1755,MR glave brez kontrasta,2026-07-15,-148.0,-1.2234,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-04-11,-9.0,-0.261,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-04-18,348.0,1.4803,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-04-25,168.0,0.6023,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-05-03,33.0,-0.0562,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-05-09,-73.0,-0.5732,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-05-16,-179.0,-1.0902,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-05-23,-166.0,-1.0268,False,True,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-05-30,-14.0,-0.2854,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-06-06,3.0,-0.2025,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-06-13,339.0,1.4364,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-06-20,-105.0,-0.7293,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-06-27,84.0,0.1926,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-07-04,-79.0,-0.6024,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-07-11,76.0,0.1536,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-07-18,18.0,-0.1293,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-07-25,252.0,1.012,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-08-01,83.0,0.1877,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-08-08,0.0,-0.2171,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-08-16,105.0,0.295,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-08-22,89.0,0.217,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-08-29,34.0,-0.0513,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-09-05,194.0,0.7291,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-09-12,128.0,0.4072,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-09-19,-1.0,-0.222,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-09-26,-23.0,-0.3293,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-10-03,168.0,0.6023,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-10-10,3.0,-0.2025,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-10-17,10.0,-0.1683,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-10-24,70.0,0.1243,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-10-31,37.0,-0.0366,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-11-07,-66.0,-0.539,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-11-14,133.0,0.4316,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-11-21,131.0,0.4218,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-11-28,29.0,-0.0757,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-12-05,131.0,0.4218,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-12-12,162.0,0.573,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2024-12-19,281.0,1.1535,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-01-08,174.0,0.6316,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-01-15,-138.0,-0.8902,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-01-22,-88.0,-0.6463,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-01-29,143.0,0.4804,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-02-05,-98.0,-0.6951,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-02-12,147.0,0.4999,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-02-19,2.0,-0.2074,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-02-26,97.0,0.256,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-03-05,-102.0,-0.7146,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-03-12,176.0,0.6413,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-03-19,42.0,-0.0123,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-03-26,163.0,0.5779,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-04-02,206.0,0.7877,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-04-09,62.0,0.0853,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-04-16,24.0,-0.1001,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-04-23,-56.0,-0.4903,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-04-30,340.0,1.4412,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-05-07,-104.0,-0.7244,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-05-14,-85.0,-0.6317,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-05-21,6.0,-0.1878,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-05-28,-61.0,-0.5146,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-06-04,85.0,0.1975,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-06-11,-1298.0,-6.5481,True,True,True
izhodiscna,1195,Operacija sive mrene (katarakte),2025-06-18,1097.0,5.1335,True,True,True
izhodiscna,1195,Operacija sive mrene (katarakte),2025-07-02,-26.0,-0.3439,False,True,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-07-09,282.0,1.1583,False,True,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-07-16,94.0,0.2414,False,True,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-07-23,-20.0,-0.3147,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-07-30,26.0,-0.0903,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-08-06,47.0,0.0121,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-08-13,87.0,0.2072,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-08-20,-35.0,-0.3878,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-08-27,-29.0,-0.3586,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-09-03,36.0,-0.0415,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-09-10,-29.0,-0.3586,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-09-17,71.0,0.1292,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-09-24,132.0,0.4267,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-10-01,7.0,-0.183,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-10-08,59.0,0.0707,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-10-15,34.0,-0.0513,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-10-22,198.0,0.7486,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-10-29,89.0,0.217,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-11-05,-76.0,-0.5878,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-11-12,7.0,-0.183,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-11-19,88.0,0.2121,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-11-26,14.0,-0.1488,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-12-03,75.0,0.1487,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-12-10,106.0,0.2999,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2025-12-17,158.0,0.5535,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2026-01-07,-22.0,-0.3244,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2026-01-14,-69.0,-0.5537,False,False,False
izhodiscna,1195,Operacija sive mrene (katarakte),2026-01-21,-177.0,-1.0804,False,False,False
